id,name,dataset,time_limit,memory_limit,rating,tags,complexity
p03441,AtCoder Petrozavodsk Contest 001 - Antennas on Tree,AtCoder,2000,262144,,,
p03442,AtCoder Petrozavodsk Contest 001 - XOR Tree,AtCoder,2000,262144,,,
p03443,AtCoder Petrozavodsk Contest 001 - Colorful Doors,AtCoder,2000,262144,,,
p03444,AtCoder Petrozavodsk Contest 001 - Generalized Insertion Sort,AtCoder,3000,262144,,,
p03445,AtCoder Petrozavodsk Contest 001 - Simple APSP Problem,AtCoder,3000,262144,,,
p03446,AtCoder Petrozavodsk Contest 001 - Rectangles,AtCoder,2000,262144,,,
p03447,AtCoder Beginner Contest 087 - Buying Sweets,AtCoder,2000,262144,,,
p03448,AtCoder Beginner Contest 087 - Coins,AtCoder,2000,262144,,,
p03449,AtCoder Beginner Contest 087 - Candies,AtCoder,2000,262144,,,
p03450,AtCoder Beginner Contest 087 - People on a Line,AtCoder,2000,262144,,,
p03451,AtCoder Regular Contest 090 - Candies,AtCoder,2000,262144,,,
p03452,AtCoder Regular Contest 090 - People on a Line,AtCoder,2000,262144,,,
p03453,AtCoder Regular Contest 090 - Avoiding Collision,AtCoder,2000,262144,,,
p03454,AtCoder Regular Contest 090 - Number of Digits,AtCoder,2000,262144,,,
p03455,AtCoder Beginner Contest 086 - Product,AtCoder,2000,262144,,,
p03456,AtCoder Beginner Contest 086 - 1 21,AtCoder,2000,262144,,,
p03457,AtCoder Beginner Contest 086 - Traveling,AtCoder,2000,262144,,,
p03458,AtCoder Beginner Contest 086 - Checker,AtCoder,2000,262144,,,
p03459,AtCoder Regular Contest 089 - Traveling,AtCoder,2000,262144,,,
p03460,AtCoder Regular Contest 089 - Checker,AtCoder,2000,262144,,,
p03461,AtCoder Regular Contest 089 - GraphXY,AtCoder,2000,262144,,,
p03462,AtCoder Regular Contest 089 - ColoringBalls,AtCoder,4000,262144,,,
p03463,AtCoder Grand Contest 020 - Move and Win,AtCoder,1000,524288,,,
p03464,AtCoder Grand Contest 020 - Ice Rink Game,AtCoder,2000,524288,,,
p03465,AtCoder Grand Contest 020 - Median Sum,AtCoder,2000,524288,,,
p03466,AtCoder Grand Contest 020 - Min Max Repetition,AtCoder,2000,524288,,,
p03467,AtCoder Grand Contest 020 - Encoding Subsets,AtCoder,5000,524288,,,
p03468,AtCoder Grand Contest 020 - Arcs on a Circle,AtCoder,5000,524288,,,
p03469,AtCoder Beginner Contest 085 - Already 2018,AtCoder,2000,262144,,,
p03470,AtCoder Beginner Contest 085 - Kagami Mochi,AtCoder,2000,262144,,,
p03471,AtCoder Beginner Contest 085 - Otoshidama,AtCoder,2000,262144,,,
p03472,AtCoder Beginner Contest 085 - Katana Thrower,AtCoder,2000,262144,,,
p03473,AtCoder Beginner Contest 084 - New Year,AtCoder,2000,262144,,,
p03474,AtCoder Beginner Contest 084 - Postal Code,AtCoder,2000,262144,,,
p03475,AtCoder Beginner Contest 084 - Special Trains,AtCoder,3000,262144,,,
p03476,AtCoder Beginner Contest 084 - 2017-like Number,AtCoder,2000,262144,,,
p03477,AtCoder Beginner Contest 083 - Libra,AtCoder,2000,262144,,,
p03478,AtCoder Beginner Contest 083 - Some Sums,AtCoder,2000,262144,,,
p03479,AtCoder Beginner Contest 083 - Multiple Gift,AtCoder,2000,262144,,,
p03480,AtCoder Beginner Contest 083 - Wide Flip,AtCoder,2000,262144,,,
p03481,AtCoder Regular Contest 088 - Multiple Gift,AtCoder,2000,262144,,,
p03482,AtCoder Regular Contest 088 - Wide Flip,AtCoder,2000,262144,,,
p03483,AtCoder Regular Contest 088 - Papple Sort,AtCoder,2000,262144,,,
p03484,AtCoder Regular Contest 088 - Christmas Tree,AtCoder,2000,262144,,,
p03485,AtCoder Beginner Contest 082 - Round Up the Mean,AtCoder,2000,262144,,,
p03486,AtCoder Beginner Contest 082 - Two Anagrams,AtCoder,2000,262144,,,
p03487,AtCoder Beginner Contest 082 - Good Sequence,AtCoder,2000,262144,,,
p03488,AtCoder Beginner Contest 082 - FT Robot,AtCoder,2000,524288,,,
p03489,AtCoder Regular Contest 087 - Good Sequence,AtCoder,2000,262144,,,
p03490,AtCoder Regular Contest 087 - FT Robot,AtCoder,2000,524288,,,
p03491,AtCoder Regular Contest 087 - Prefix-free Game,AtCoder,2000,262144,,,
p03492,AtCoder Regular Contest 087 - Squirrel Migration,AtCoder,5000,524288,,,
p03493,AtCoder Beginner Contest 081 - Placing Marbles,AtCoder,2000,262144,,,
p03494,AtCoder Beginner Contest 081 - Shift only,AtCoder,2000,262144,,,
p03495,AtCoder Beginner Contest 081 - Not so Diverse,AtCoder,2000,262144,,,
p03496,AtCoder Beginner Contest 081 - Non-decreasing,AtCoder,2000,262144,,,
p03497,AtCoder Regular Contest 086 - Not so Diverse,AtCoder,2000,262144,,,
p03498,AtCoder Regular Contest 086 - Non-decreasing,AtCoder,2000,262144,,,
p03499,AtCoder Regular Contest 086 - Smuggling Marbles,AtCoder,3000,524288,,,
p03500,AtCoder Regular Contest 086 - Shift and Decrement,AtCoder,2000,262144,,,
p03501,AtCoder Beginner Contest 080 - Parking,AtCoder,2000,262144,,,
p03502,AtCoder Beginner Contest 080 - Harshad Number,AtCoder,2000,262144,,,
p03503,AtCoder Beginner Contest 080 - Shopping Street,AtCoder,2000,262144,,,
p03504,AtCoder Beginner Contest 080 - Recording,AtCoder,2000,262144,,,
p03505,Code Festival Team Relay (Parallel) - Kaiden,AtCoder,2000,262144,,,
p03506,Code Festival Team Relay (Parallel) - Evergrowing Tree,AtCoder,2000,262144,,,
p03507,Code Festival Team Relay (Parallel) - Garden,AtCoder,2000,262144,,,
p03508,Code Festival Team Relay (Parallel) - Shock,AtCoder,2000,262144,,,
p03509,Code Festival Team Relay (Parallel) - White and Blue,AtCoder,2000,262144,,,
p03510,Code Festival Team Relay (Parallel) - Capture,AtCoder,2000,262144,,,
p03511,Code Festival Team Relay (Parallel) - Coinage,AtCoder,2000,262144,,,
p03512,Code Festival Team Relay (Parallel) - Akashic Records,AtCoder,2000,262144,,,
p03513,Code Festival Team Relay (Parallel) - Nice to Meet You,AtCoder,2000,262144,,,
p03514,Code Festival Team Relay (Parallel) - Indifferent,AtCoder,2000,262144,,,
p03515,CODE FESTIVAL 2017 Elimination Tournament Round 3 (Parallel) - Black Cats Deployment,AtCoder,2000,262144,,,
p03516,CODE FESTIVAL 2017 Elimination Tournament Round 3 (Parallel) - Unicyclic Graph Counting,AtCoder,2000,262144,,,
p03517,CODE FESTIVAL 2017 Elimination Tournament Round 2 (Parallel) - Colorful MST,AtCoder,2000,262144,,,
p03518,CODE FESTIVAL 2017 Elimination Tournament Round 2 (Parallel) - Many Swaps Sorting,AtCoder,2000,262144,,,
p03519,CODE FESTIVAL 2017 Elimination Tournament Round 1 (Parallel) - Paired Parentheses,AtCoder,2000,262144,,,
p03520,CODE FESTIVAL 2017 Elimination Tournament Round 1 (Parallel) - Ancient Tree Record,AtCoder,2000,262144,,,
p03521,CODE FESTIVAL 2017 Exhibition (Parallel) - Awkward,AtCoder,3000,524288,,,
p03522,CODE FESTIVAL 2017 Exhibition (Parallel) - Increment and Swap,AtCoder,2000,262144,,,
p03523,CODE FESTIVAL 2017 Final - AKIBA,AtCoder,2000,262144,,,
p03524,CODE FESTIVAL 2017 Final - Palindrome-phobia,AtCoder,2000,262144,,,
p03525,CODE FESTIVAL 2017 Final - Time Gap,AtCoder,2000,262144,,,
p03526,CODE FESTIVAL 2017 Final - Zabuton,AtCoder,2000,262144,,,
p03527,CODE FESTIVAL 2017 Final - Combination Lock,AtCoder,2000,262144,,,
p03528,CODE FESTIVAL 2017 Final - Distribute Numbers,AtCoder,2000,262144,,,
p03529,CODE FESTIVAL 2017 Final - Mancala,AtCoder,2000,262144,,,
p03530,CODE FESTIVAL 2017 Final - Poor Penguin,AtCoder,5000,262144,,,
p03531,CODE FESTIVAL 2017 Final - Full Tournament,AtCoder,2000,262144,,,
p03532,CODE FESTIVAL 2017 Final - Tree MST,AtCoder,5000,262144,,,
p03533,CODE FESTIVAL 2017 Final (Parallel) - AKIBA,AtCoder,2000,262144,,,
p03534,CODE FESTIVAL 2017 Final (Parallel) - Palindrome-phobia,AtCoder,2000,262144,,,
p03535,CODE FESTIVAL 2017 Final (Parallel) - Time Gap,AtCoder,2000,262144,,,
p03536,CODE FESTIVAL 2017 Final (Parallel) - Zabuton,AtCoder,2000,262144,,,
p03537,CODE FESTIVAL 2017 Final (Parallel) - Combination Lock,AtCoder,2000,262144,,,
p03538,CODE FESTIVAL 2017 Final (Parallel) - Distribute Numbers,AtCoder,2000,262144,,,
p03539,CODE FESTIVAL 2017 Final (Parallel) - Mancala,AtCoder,2000,262144,,,
p03540,CODE FESTIVAL 2017 Final (Parallel) - Poor Penguin,AtCoder,5000,262144,,,
p03541,CODE FESTIVAL 2017 Final (Parallel) - Full Tournament,AtCoder,2000,262144,,,
p03542,CODE FESTIVAL 2017 Final (Parallel) - Tree MST,AtCoder,5000,262144,,,
p03543,AtCoder Beginner Contest 079 - Good Integer,AtCoder,2000,262144,,,
p03544,AtCoder Beginner Contest 079 - Lucas Number,AtCoder,2000,262144,,,
p03545,AtCoder Beginner Contest 079 - Train Ticket,AtCoder,2000,262144,,,
p03546,AtCoder Beginner Contest 079 - Wall,AtCoder,2000,262144,,,
p03547,AtCoder Beginner Contest 078 - HEX,AtCoder,2000,262144,,,
p03548,AtCoder Beginner Contest 078 - ISU,AtCoder,2000,262144,,,
p03549,AtCoder Beginner Contest 078 - HSI,AtCoder,2000,262144,,,
p03550,AtCoder Beginner Contest 078 - ABS,AtCoder,2000,262144,,,
p03551,AtCoder Regular Contest 085 - HSI,AtCoder,2000,262144,,,
p03552,AtCoder Regular Contest 085 - ABS,AtCoder,2000,262144,,,
p03553,AtCoder Regular Contest 085 - MUL,AtCoder,2000,262144,,,
p03554,AtCoder Regular Contest 085 - NRE,AtCoder,3000,262144,,,
p03555,AtCoder Beginner Contest 077 - Rotation,AtCoder,2000,262144,,,
p03556,AtCoder Beginner Contest 077 - Around Square,AtCoder,2000,262144,,,
p03557,AtCoder Beginner Contest 077 - Snuke Festival,AtCoder,2000,262144,,,
p03558,AtCoder Beginner Contest 077 - Small Multiple,AtCoder,2000,262144,,,
p03559,AtCoder Regular Contest 084 - Snuke Festival,AtCoder,2000,262144,,,
p03560,AtCoder Regular Contest 084 - Small Multiple,AtCoder,2000,262144,,,
p03561,AtCoder Regular Contest 084 - Finite Encyclopedia of Integer Sequences,AtCoder,2000,262144,,,
p03562,AtCoder Regular Contest 084 - XorShift,AtCoder,2000,262144,,,
p03563,AtCoder Beginner Contest 076 - Rating Goal,AtCoder,2000,262144,,,
p03564,AtCoder Beginner Contest 076 - Addition and Multiplication,AtCoder,2000,262144,,,
p03565,AtCoder Beginner Contest 076 - Dubious Document 2,AtCoder,2000,262144,,,
p03566,AtCoder Beginner Contest 076 - AtCoder Express,AtCoder,2000,262144,,,
p03567,CODE FESTIVAL 2017 qual C - Can you get AC?,AtCoder,2000,262144,,,
p03568,CODE FESTIVAL 2017 qual C - Similar Arrays,AtCoder,2000,262144,,,
p03569,CODE FESTIVAL 2017 qual C - Inserting 'x',AtCoder,2000,262144,,,
p03570,CODE FESTIVAL 2017 qual C - Yet Another Palindrome Partitioning,AtCoder,3000,524288,,,
p03571,CODE FESTIVAL 2017 qual C - Cubes,AtCoder,2000,262144,,,
p03572,CODE FESTIVAL 2017 qual C - Three Gluttons,AtCoder,2000,524288,,,
p03573,AtCoder Beginner Contest 075 - One out of Three,AtCoder,2000,262144,,,
p03574,AtCoder Beginner Contest 075 - Minesweeper,AtCoder,2000,262144,,,
p03575,AtCoder Beginner Contest 075 - Bridge,AtCoder,2000,262144,,,
p03576,AtCoder Beginner Contest 075 - Axis-Parallel Rectangle,AtCoder,2000,262144,,,
p03577,CODE FESTIVAL 2017 qual B - XXFESTIVAL,AtCoder,2000,262144,,,
p03578,CODE FESTIVAL 2017 qual B - Problem Set,AtCoder,2000,262144,,,
p03579,CODE FESTIVAL 2017 qual B - 3 Steps,AtCoder,2000,262144,,,
p03580,CODE FESTIVAL 2017 qual B - 101 to 010,AtCoder,2000,262144,,,
p03581,CODE FESTIVAL 2017 qual B - Popping Balls,AtCoder,2000,262144,,,
p03582,CODE FESTIVAL 2017 qual B - Largest Smallest Cyclic Shift,AtCoder,2000,262144,,,
p03583,Tenka1 Programmer Contest - 4/N,AtCoder,2000,262144,,,
p03584,Tenka1 Programmer Contest - IntegerotS,AtCoder,2000,262144,,,
p03585,Tenka1 Programmer Contest - CARtesian Coodinate,AtCoder,5000,262144,,,
p03586,Tenka1 Programmer Contest - ModularPowerEquation!!,AtCoder,2000,262144,,,
p03587,Tenka1 Programmer Beginner Contest - Accepted...?,AtCoder,2000,262144,,,
p03588,Tenka1 Programmer Beginner Contest - Different Distribution,AtCoder,2000,262144,,,
p03589,Tenka1 Programmer Beginner Contest - 4/N,AtCoder,2000,262144,,,
p03590,Tenka1 Programmer Beginner Contest - IntegerotS,AtCoder,2000,262144,,,
p03591,CODE FESTIVAL 2017 qual A - Snuke's favorite YAKINIKU,AtCoder,2000,262144,,,
p03592,CODE FESTIVAL 2017 qual A - fLIP,AtCoder,2000,262144,,,
p03593,CODE FESTIVAL 2017 qual A - Palindromic Matrix,AtCoder,2000,262144,,,
p03594,CODE FESTIVAL 2017 qual A - Four Coloring,AtCoder,2000,262144,,,
p03595,CODE FESTIVAL 2017 qual A - Modern Painting,AtCoder,2000,262144,,,
p03596,CODE FESTIVAL 2017 qual A - Squeezing Slimes,AtCoder,2000,262144,,,
p03597,AtCoder Beginner Contest 074 - Bichrome Cells,AtCoder,2000,262144,,,
p03598,AtCoder Beginner Contest 074 - Collecting Balls (Easy Version),AtCoder,2000,262144,,,
p03599,AtCoder Beginner Contest 074 - Sugar Water,AtCoder,3000,262144,,,
p03600,AtCoder Beginner Contest 074 - Restoring Road Network,AtCoder,2000,262144,,,
p03601,AtCoder Regular Contest 083 - Sugar Water,AtCoder,3000,262144,,,
p03602,AtCoder Regular Contest 083 - Restoring Road Network,AtCoder,2000,262144,,,
p03603,AtCoder Regular Contest 083 - Bichrome Tree,AtCoder,2000,262144,,,
p03604,AtCoder Regular Contest 083 - Collecting Balls,AtCoder,2000,262144,,,
p03605,AtCoder Beginner Contest 073 - September 9,AtCoder,2000,262144,,,
p03606,AtCoder Beginner Contest 073 - Theater,AtCoder,2000,262144,,,
p03607,AtCoder Beginner Contest 073 - Write and Erase,AtCoder,2000,262144,,,
p03608,AtCoder Beginner Contest 073 - joisino's travel,AtCoder,2000,262144,,,
p03609,AtCoder Beginner Contest 072 - Sandglass2,AtCoder,2000,262144,,,
p03610,AtCoder Beginner Contest 072 - OddString,AtCoder,2000,262144,,,
p03611,AtCoder Beginner Contest 072 - Together,AtCoder,2000,262144,,,
p03612,AtCoder Beginner Contest 072 - Derangement,AtCoder,2000,262144,,,
p03613,AtCoder Regular Contest 082 - Together,AtCoder,2000,262144,,,
p03614,AtCoder Regular Contest 082 - Derangement,AtCoder,2000,262144,,,
p03615,AtCoder Regular Contest 082 - ConvexScore,AtCoder,2000,262144,,,
p03616,AtCoder Regular Contest 082 - Sandglass,AtCoder,2000,262144,,,
p03617,AtCoder Grand Contest 019 - Ice Tea Store,AtCoder,2000,262144,,,
p03618,AtCoder Grand Contest 019 - Reverse and Compare,AtCoder,2000,262144,,,
p03619,AtCoder Grand Contest 019 - Fountain Walk,AtCoder,2000,262144,,,
p03620,AtCoder Grand Contest 019 - Shift and Flip,AtCoder,2000,262144,,,
p03621,AtCoder Grand Contest 019 - Shuffle and Swap,AtCoder,2000,524288,,,
p03622,AtCoder Grand Contest 019 - Yes or No,AtCoder,2000,262144,,,
p03623,AtCoder Beginner Contest 071 - Meal Delivery,AtCoder,2000,262144,,,
p03624,AtCoder Beginner Contest 071 - Not Found,AtCoder,2000,262144,,,
p03625,AtCoder Beginner Contest 071 - Make a Rectangle,AtCoder,2000,262144,,,
p03626,AtCoder Beginner Contest 071 - Coloring Dominoes,AtCoder,2000,262144,,,
p03627,AtCoder Regular Contest 081 - Make a Rectangle,AtCoder,2000,262144,,,
p03628,AtCoder Regular Contest 081 - Coloring Dominoes,AtCoder,2000,262144,,,
p03629,AtCoder Regular Contest 081 - Don't Be a Subsequence,AtCoder,2000,262144,,,
p03630,AtCoder Regular Contest 081 - Flip and Rectangles,AtCoder,2000,262144,,,
p03631,AtCoder Beginner Contest 070 - Palindromic Number,AtCoder,2000,262144,,,
p03632,AtCoder Beginner Contest 070 - Two Switches,AtCoder,2000,262144,,,
p03633,AtCoder Beginner Contest 070 - Multiple Clocks,AtCoder,2000,262144,,,
p03634,AtCoder Beginner Contest 070 - Transit Tree Path,AtCoder,2000,262144,,,
p03635,AtCoder Beginner Contest 069 - K-City,AtCoder,2000,262144,,,
p03636,AtCoder Beginner Contest 069 - i18n,AtCoder,2000,262144,,,
p03637,AtCoder Beginner Contest 069 - 4-adjacent,AtCoder,2000,262144,,,
p03638,AtCoder Beginner Contest 069 - Grid Coloring,AtCoder,2000,262144,,,
p03639,AtCoder Regular Contest 080 - 4-adjacent,AtCoder,2000,262144,,,
p03640,AtCoder Regular Contest 080 - Grid Coloring,AtCoder,2000,262144,,,
p03641,AtCoder Regular Contest 080 - Young Maids,AtCoder,2000,262144,,,
p03642,AtCoder Regular Contest 080 - Prime Flip,AtCoder,2000,262144,,,
p03643,AtCoder Beginner Contest 068 - ABCxxx,AtCoder,2000,262144,,,
p03644,AtCoder Beginner Contest 068 - Break Number,AtCoder,2000,262144,,,
p03645,AtCoder Beginner Contest 068 - Cat Snuke and a Voyage,AtCoder,2000,262144,,,
p03646,AtCoder Beginner Contest 068 - Decrease (Contestant ver.),AtCoder,2000,262144,,,
p03647,AtCoder Regular Contest 079 - Cat Snuke and a Voyage,AtCoder,2000,262144,,,
p03648,AtCoder Regular Contest 079 - Decrease (Contestant ver.),AtCoder,2000,262144,,,
p03649,AtCoder Regular Contest 079 - Decrease (Judge ver.),AtCoder,2000,262144,,,
p03650,AtCoder Regular Contest 079 - Namori Grundy,AtCoder,2000,262144,,,
p03651,AtCoder Grand Contest 018 - Getting Difference,AtCoder,2000,262144,,,
p03652,AtCoder Grand Contest 018 - Sports Festival,AtCoder,2000,262144,,,
p03653,AtCoder Grand Contest 018 - Coins,AtCoder,2000,262144,,,
p03654,AtCoder Grand Contest 018 - Tree and Hamilton Path,AtCoder,2000,262144,,,
p03655,AtCoder Grand Contest 018 - Sightseeing Plan,AtCoder,8000,262144,,,
p03656,AtCoder Grand Contest 018 - Two Trees,AtCoder,2000,262144,,,
p03657,AtCoder Beginner Contest 067 - Sharing Cookies,AtCoder,2000,262144,,,
p03658,AtCoder Beginner Contest 067 - Snake Toy,AtCoder,2000,262144,,,
p03659,AtCoder Beginner Contest 067 - Splitting Pile,AtCoder,2000,262144,,,
p03660,AtCoder Beginner Contest 067 - Fennec VS. Snuke,AtCoder,2000,262144,,,
p03661,AtCoder Regular Contest 078 - Splitting Pile,AtCoder,2000,262144,,,
p03662,AtCoder Regular Contest 078 - Fennec VS. Snuke,AtCoder,2000,262144,,,
p03663,AtCoder Regular Contest 078 - Awkward Response,AtCoder,2000,262144,,,
p03664,AtCoder Regular Contest 078 - Mole and Abandoned Mine,AtCoder,4000,262144,,,
p03665,AtCoder Grand Contest 017 - Biscuits,AtCoder,2000,262144,,,
p03666,AtCoder Grand Contest 017 - Moderate Differences,AtCoder,2000,262144,,,
p03667,AtCoder Grand Contest 017 - Snuke and Spells,AtCoder,2000,262144,,,
p03668,AtCoder Grand Contest 017 - Game on Tree,AtCoder,2000,262144,,,
p03669,AtCoder Grand Contest 017 - Jigsaw,AtCoder,2000,262144,,,
p03670,AtCoder Grand Contest 017 - Zigzag,AtCoder,4000,262144,,,
p03671,AtCoder Beginner Contest 066 - ringring,AtCoder,2000,262144,,,
p03672,AtCoder Beginner Contest 066 - ss,AtCoder,2000,262144,,,
p03673,AtCoder Beginner Contest 066 - pushpush,AtCoder,2000,262144,,,
p03674,AtCoder Beginner Contest 066 - 11,AtCoder,2000,262144,,,
p03675,AtCoder Regular Contest 077 - pushpush,AtCoder,2000,262144,,,
p03676,AtCoder Regular Contest 077 - 11,AtCoder,2000,262144,,,
p03677,AtCoder Regular Contest 077 - guruguru,AtCoder,2000,262144,,,
p03678,AtCoder Regular Contest 077 - SS,AtCoder,2000,262144,,,
p03679,AtCoder Beginner Contest 065 - Expired?,AtCoder,2000,262144,,,
p03680,AtCoder Beginner Contest 065 - Trained?,AtCoder,2000,262144,,,
p03681,AtCoder Beginner Contest 065 - Reconciled?,AtCoder,2000,262144,,,
p03682,AtCoder Beginner Contest 065 - Built?,AtCoder,2000,262144,,,
p03683,AtCoder Regular Contest 076 - Reconciled?,AtCoder,2000,262144,,,
p03684,AtCoder Regular Contest 076 - Built?,AtCoder,2000,262144,,,
p03685,AtCoder Regular Contest 076 - Connected?,AtCoder,2000,262144,,,
p03686,AtCoder Regular Contest 076 - Exhausted?,AtCoder,2000,262144,,,
p03687,AtCoder Grand Contest 016 - Shrinking,AtCoder,2000,262144,,,
p03688,AtCoder Grand Contest 016 - Colorful Hats,AtCoder,2000,262144,,,
p03689,AtCoder Grand Contest 016 - +/- Rectangle,AtCoder,2000,262144,,,
p03690,AtCoder Grand Contest 016 - XOR Replace,AtCoder,2000,262144,,,
p03691,AtCoder Grand Contest 016 - Poor Turkeys,AtCoder,2000,262144,,,
p03692,AtCoder Grand Contest 016 - Games on DAG,AtCoder,5000,262144,,,
p03693,AtCoder Beginner Contest 064 - RGB Cards,AtCoder,2000,262144,,,
p03694,AtCoder Beginner Contest 064 - Traveling AtCoDeer Problem,AtCoder,2000,262144,,,
p03695,AtCoder Beginner Contest 064 - Colorful Leaderboard,AtCoder,2000,262144,,,
p03696,AtCoder Beginner Contest 064 - Insertion,AtCoder,2000,262144,,,
p03697,AtCoder Beginner Contest 063 - Restricted,AtCoder,2000,262144,,,
p03698,AtCoder Beginner Contest 063 - Varied,AtCoder,2000,262144,,,
p03699,AtCoder Beginner Contest 063 - Bugged,AtCoder,2000,262144,,,
p03700,AtCoder Beginner Contest 063 - Widespread,AtCoder,2000,262144,,,
p03701,AtCoder Regular Contest 075 - Bugged,AtCoder,2000,262144,,,
p03702,AtCoder Regular Contest 075 - Widespread,AtCoder,2000,262144,,,
p03703,AtCoder Regular Contest 075 - Meaningful Mean,AtCoder,2000,262144,,,
p03704,AtCoder Regular Contest 075 - Mirrored,AtCoder,2000,262144,,,
p03705,AtCoder Grand Contest 015 - A+...+B Problem,AtCoder,2000,262144,,,
p03706,AtCoder Grand Contest 015 - Evilator,AtCoder,2000,262144,,,
p03707,AtCoder Grand Contest 015 - Nuske vs Phantom Thnook,AtCoder,4000,262144,,,
p03708,AtCoder Grand Contest 015 - A or...or B Problem,AtCoder,2000,262144,,,
p03709,AtCoder Grand Contest 015 - Mr.Aoki Incubator,AtCoder,2000,262144,,,
p03710,AtCoder Grand Contest 015 - Kenus the Ancient Greek,AtCoder,5000,262144,,,
p03711,AtCoder Beginner Contest 062 - Grouping,AtCoder,2000,262144,,,
p03712,AtCoder Beginner Contest 062 - Picture Frame,AtCoder,2000,262144,,,
p03713,AtCoder Beginner Contest 062 - Chocolate Bar,AtCoder,2000,262144,,,
p03714,AtCoder Beginner Contest 062 - 3N Numbers,AtCoder,2000,262144,,,
p03715,AtCoder Regular Contest 074 - Chocolate Bar,AtCoder,2000,262144,,,
p03716,AtCoder Regular Contest 074 - 3N Numbers,AtCoder,2000,262144,,,
p03717,AtCoder Regular Contest 074 - RGB Sequence,AtCoder,2000,262144,,,
p03718,AtCoder Regular Contest 074 - Lotus Leaves,AtCoder,2000,262144,,,
p03719,AtCoder Beginner Contest 061 - Between Two Integers,AtCoder,2000,262144,,,
p03720,AtCoder Beginner Contest 061 - Counting Roads,AtCoder,2000,262144,,,
p03721,AtCoder Beginner Contest 061 - Big Array,AtCoder,2000,262144,,,
p03722,AtCoder Beginner Contest 061 - Score Attack,AtCoder,2000,262144,,,
p03723,AtCoder Grand Contest 014 - Cookie Exchanges,AtCoder,2000,262144,,,
p03724,AtCoder Grand Contest 014 - Unplanned Queries,AtCoder,2000,262144,,,
p03725,AtCoder Grand Contest 014 - Closed Rooms,AtCoder,2000,262144,,,
p03726,AtCoder Grand Contest 014 - Black and White Tree,AtCoder,2000,262144,,,
p03727,AtCoder Grand Contest 014 - Blue and Red Tree,AtCoder,6000,262144,,,
p03728,AtCoder Grand Contest 014 - Strange Sorting,AtCoder,2000,262144,,,
p03729,AtCoder Beginner Contest 060 - Shiritori,AtCoder,2000,262144,,,
p03730,AtCoder Beginner Contest 060 - Choose Integers,AtCoder,2000,262144,,,
p03731,AtCoder Beginner Contest 060 - Sentou,AtCoder,2000,262144,,,
p03732,AtCoder Beginner Contest 060 - Simple Knapsack,AtCoder,2000,262144,,,
p03733,AtCoder Regular Contest 073 - Sentou,AtCoder,2000,262144,,,
p03734,AtCoder Regular Contest 073 - Simple Knapsack,AtCoder,2000,262144,,,
p03735,AtCoder Regular Contest 073 - Ball Coloring,AtCoder,2000,262144,,,
p03736,AtCoder Regular Contest 073 - Many Moves,AtCoder,2000,262144,,,
p03737,AtCoder Beginner Contest 059 - Three-letter acronym,AtCoder,2000,262144,,,
p03738,AtCoder Beginner Contest 059 - Comparison,AtCoder,2000,262144,,,
p03739,AtCoder Beginner Contest 059 - Sequence,AtCoder,2000,262144,,,
p03740,AtCoder Beginner Contest 059 - Alice&Brown,AtCoder,2000,262144,,,
p03741,AtCoder Regular Contest 072 - Sequence,AtCoder,2000,262144,,,
p03742,AtCoder Regular Contest 072 - Alice&Brown,AtCoder,2000,262144,,,
p03743,AtCoder Regular Contest 072 - Alice in linear land,AtCoder,2000,262144,,,
p03744,AtCoder Regular Contest 072 - Dam,AtCoder,3000,262144,,,
p03745,AtCoder Grand Contest 013 - Sorted Arrays,AtCoder,2000,262144,,,
p03746,AtCoder Grand Contest 013 - Hamiltonish Path,AtCoder,2000,262144,,,
p03747,AtCoder Grand Contest 013 - Ants on a Circle,AtCoder,2000,262144,,,
p03748,AtCoder Grand Contest 013 - Piling Up,AtCoder,2000,262144,,,
p03749,AtCoder Grand Contest 013 - Placing Squares,AtCoder,3000,262144,,,
p03750,AtCoder Grand Contest 013 - Two Faced Cards,AtCoder,2000,262144,,,
p03751,square869120Contest #4 - Atcoder Handles,AtCoder,1000,262144,,,
p03752,square869120Contest #4 - Buildings are Colorful!,AtCoder,1000,262144,,,
p03753,square869120Contest #4 - Calendar 2,AtCoder,1000,262144,,,
p03754,square869120Contest #4 - Driving on a Tree,AtCoder,1000,262144,,,
p03755,square869120Contest #4 - Enormous Atcoder Railroad,AtCoder,1000,524288,,,
p03756,square869120Contest #4 - Find the Route!,AtCoder,2000,524288,,,
p03757,square869120Contest #4 - Get the Salary of Atcoder,AtCoder,2500,1048576,,,
p03758,square869120Contest #4 - Huge Kingdom: Atcoder,AtCoder,4000,262144,,,
p03759,AtCoder Beginner Contest 058 - ι⊥l,AtCoder,2000,262144,,,
p03760,AtCoder Beginner Contest 058 - ∵∴∵,AtCoder,2000,262144,,,
p03761,AtCoder Beginner Contest 058 - Dubious Document,AtCoder,2000,262144,,,
p03762,AtCoder Beginner Contest 058 - ###,AtCoder,2000,262144,,,
p03763,AtCoder Regular Contest 071 - Dubious Document,AtCoder,2000,262144,,,
p03764,AtCoder Regular Contest 071 - ###,AtCoder,2000,262144,,,
p03765,AtCoder Regular Contest 071 - TrBBnsformBBtion,AtCoder,2000,262144,,,
p03766,AtCoder Regular Contest 071 - Infinite Sequence,AtCoder,2000,262144,,,
